ident,type,name,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,local_code,coordinates
473,55114,55593,1004,107303,107310,107579,110785,473,473,146112
474,55114,55594,724,107303,107310,107578,110683,474,474,146113
475,55113,55595,694,107303,107310,107578,110786,475,475,146114
476,55114,55596,3889,107303,107310,107580,110787,476,476,146115
477,55114,55597,384,107303,107310,107581,110788,477,477,146116
478,55114,55598,835,107303,107310,107598,110789,478,478,146117
479,55113,55599,2102,107303,107310,107582,110637,479,479,146118
480,55115,55600,1024,107303,107310,107583,110790,111581,111581,146119
481,55113,55601,874,107303,107310,107578,110791,481,481,146120
482,55114,55602,1322,107303,107310,107568,110792,482,482,146121
483,55114,55603,234,107303,107310,107551,110793,483,483,146122
484,55115,55604,240,107303,107310,107553,110794,111581,111581,146123
485,55113,55605,1274,107303,107310,107555,110795,485,485,146124
486,55114,55606,99,107303,107310,107589,110796,486,486,146125
487,55113,55607,1829,107303,107310,107556,110797,487,487,146126
488,55114,55608,1059,107303,107310,107556,110798,488,488,146127
489,55113,55609,304,107303,107310,107556,110799,489,489,146128
490,55114,55610,4493,107303,107310,107557,110800,490,490,146129
491,55116,55611,915,107303,107310,107586,110801,491,491,146130
492,55114,55612,649,107303,107310,107554,110802,492,492,146131
493,55114,55613,69,107303,107310,107558,110650,493,493,146132
494,55114,55614,99,107303,107310,107558,110359,494,494,146133
495,55114,55615,137,107303,107310,107558,110538,495,495,146134
496,55113,55616,994,107303,107310,107574,110803,496,496,146135
497,55114,55617,46,107303,107310,107559,110691,497,497,146136
498,55114,55618,2606,107303,107310,107561,110804,498,498,146137
499,55113,55619,977,107303,107310,107562,110805,499,499,146138
500,55114,55620,677,107303,107310,107563,110806,500,500,146139
501,55116,55621,846,107303,107310,107562,110807,137374,137374,146140
502,55114,55622,434,107303,107310,107563,110808,502,502,146141
503,55114,55623,1284,107303,107310,107550,110809,503,503,146142
504,55114,55624,854,107303,107310,107564,110810,504,504,146143
505,55113,55625,38,107303,107310,107565,110765,505,505,146144
506,55114,55626,699,107303,107310,107563,110811,506,506,146145
507,55114,55627,85,107303,107310,107565,110812,507,507,146146
508,55114,55628,394,107303,107310,107588,110813,508,508,146147
509,55113,55236,504,107303,107310,107566,110814,509,509,146148
510,55114,55629,588,107303,107310,107589,110815,510,510,146149
511,55113,55630,1053,107303,107310,107567,110816,511,511,146150
512,55116,55631,1404,107303,107310,107568,110817,512,512,146151
513,55114,55632,989,107303,107310,107569,110818,513,513,146152
514,55114,55633,379,107303,107310,107594,110819,514,514,146153
515,55114,55634,3208,107303,107310,107570,110820,515,515,146154
516,55114,55635,584,107303,107310,107549,110633,516,516,146155
517,55114,55636,784,107303,107310,107572,110821,517,517,146156
518,55114,55637,1991,107303,107310,107597,110822,518,518,146157
519,55114,55638,1499,107303,107310,107590,110823,519,519,146158
520,55113,55639,608,107303,107310,107591,110824,520,520,146159
521,55113,55640,463,107303,107310,107571,110825,521,521,146160
522,55114,55641,684,107303,107310,107573,110723,522,522,146161
523,55114,55642,1264,107303,107310,107574,110826,523,523,146162
524,55114,55643,669,107303,107310,107554,110827,524,524,146163
525,55114,55644,1549,107303,107310,107554,110828,525,525,146164
526,55114,55645,4178,107303,107310,107575,110453,526,526,146165
527,55113,55646,1831,107303,107310,107549,110829,527,527,146166
528,55113,55647,344,107303,107310,107549,110830,528,528,146167
529,55114,55648,164,107303,107310,107599,110831,529,529,146168
530,55113,55649,1242,107303,107310,107578,110832,530,530,146169
531,55114,55650,1479,107303,107310,107578,110833,111581,111581,146170
532,55115,55651,454,107303,107310,107578,110834,111581,111581,146171
533,55114,55652,1074,107303,107310,107578,110835,533,533,146172
534,55114,55653,4798,107303,107310,107593,110836,534,534,146173
535,55114,55654,1034,107303,107310,107581,110837,535,535,146174
536,55115,55655,36,107303,107310,107582,110395,111581,111581,146175
537,55115,55656,1259,107303,107310,107583,110548,537,537,146176
538,55114,55657,314,107303,107310,107578,110838,538,538,146177
539,55114,55658,79,107303,107310,107578,110839,539,539,146178
540,55113,55659,4557,107303,107310,107551,110840,540,540,146179
541,55114,55660,262,107303,107310,107551,110793,541,541,146180
542,55113,55661,344,107303,107310,107553,110841,542,542,146181
543,55114,55662,4167,107303,107310,107555,110842,543,543,146182
544,55113,55663,354,107303,107310,107556,110843,544,544,146183
545,55114,55664,2255,107303,107310,107556,110844,545,545,146184
546,55113,55665,306,107303,107310,107556,110799,546,546,146185
547,55114,55666,3697,107303,107310,107557,110845,547,547,146186
548,55114,55667,164,107303,107310,107558,110538,548,548,146187
549,55114,55668,105,107303,107310,107558,110357,549,549,146188
550,55114,55669,94,107303,107310,107558,110547,550,550,146189
551,55114,55670,264,107303,107310,107559,110846,551,551,146190
552,55116,55671,1144,107303,107310,107568,110847,552,552,146191
553,55114,55672,854,107303,107310,107587,110848,553,553,146192
554,55114,55673,3469,107303,107310,107561,110849,554,554,146193
555,55114,55674,914,107303,107310,107562,110850,555,555,146194
556,55115,55675,644,107303,107310,107563,110851,111581,111581,146195
557,55114,55676,884,107303,107310,107562,110852,557,557,146196
558,55113,55677,908,107303,107310,107563,110853,558,558,146197
559,55114,55678,1004,107303,107310,107550,110854,559,559,146198
560,55113,55679,565,107303,107310,107564,110764,560,560,146199
561,55113,55680,36,107303,107310,107565,110855,561,561,146200
562,55114,55681,1034,107303,107310,107563,110856,562,562,146201
563,55113,55682,215,107303,107310,107565,110716,563,563,146202
564,55114,55683,437,107303,107310,107588,110813,564,564,146203
565,55114,55684,294,107303,107310,107589,110572,565,565,146204
566,55113,55685,876,107303,107310,107567,110816,566,566,146205
567,55114,55686,1094,107303,107310,107568,110857,567,567,146206
568,55114,55687,1244,107303,107310,107569,110858,568,568,146207
569,55114,55688,484,107303,107310,107573,110859,569,569,146208
570,55114,55689,344,107303,107310,107572,110860,570,570,146209
571,55114,55690,1284,107303,107310,107590,110809,571,571,146210
572,55113,55691,134,107303,107310,107571,110861,572,572,146211
573,55114,55692,595,107303,107310,107572,110862,573,573,146212
574,55113,55693,288,107303,107310,107573,110641,574,574,146213
575,55114,55694,734,107303,107310,107554,110863,575,575,146214
576,55113,55695,521,107303,107310,107575,110513,576,576,146215
577,55114,55696,1801,107303,107310,107549,110864,577,577,146216
578,55113,55697,514,107303,107310,107549,110865,578,578,146217
579,55114,55698,2549,107303,107310,107582,110866,579,579,146218
580,55114,55699,957,107303,107310,107578,110867,111581,138732,146219
581,55114,55700,821,107303,107310,107578,110868,581,581,146220
582,55113,55701,958,107303,107310,107579,110869,582,582,146221
583,55114,55702,2941,107303,107310,107578,110870,583,583,146222
584,55114,55703,2466,107303,107310,107578,110871,584,584,146223
585,55114,55704,2339,107303,107310,107581,110872,585,585,146224
586,55113,55705,1422,107303,107310,107581,110873,586,586,146225
587,55113,55706,44,107303,107310,107600,110775,587,587,146226
588,55113,55707,2077,107303,107310,107582,110637,588,588,146227
589,55114,55708,739,107303,107310,107583,110874,589,589,146228
590,55113,55709,744,107303,107310,107578,110875,590,590,146229
591,55116,55710,721,107303,107310,107568,110876,591,591,146230
592,55113,55711,326,107303,107310,107551,110877,592,592,146231
593,55114,55712,99,107303,107310,107551,110532,593,593,146232
594,55114,55713,339,107303,107310,107551,110878,111581,594,146233
595,55114,55714,834,107303,107310,107551,110879,595,595,146234
596,55114,55715,497,107303,107310,107551,110695,596,596,146235
597,55114,55716,115,107303,107310,107551,110472,597,597,146236
598,55114,55717,284,107303,107310,107551,110880,598,598,146237
599,55114,55718,1608,107303,107310,107551,110881,599,599,146238
600,55114,55719,1819,107303,107310,107551,110882,600,600,146239
601,55114,55720,52,107303,107310,107551,110883,601,601,146240
602,55115,55721,549,107303,107310,107551,110879,111581,111581,146241
603,55114,55722,144,107303,107310,107551,110884,603,603,146242
604,55113,55723,653,107303,107310,107552,110885,604,604,146243
605,55114,55724,131,107303,107310,107552,110473,605,605,146244
606,55113,55725,1074,107303,107310,107552,110886,606,606,146245
607,55113,55726,329,107303,107310,107552,110887,607,607,146246
608,55113,55727,904,107303,107310,107552,110888,608,608,146247
609,55114,55728,281,107303,107310,107552,110889,609,609,146248
610,55113,55729,189,107303,107310,107552,110890,610,610,146249
611,55113,55730,655,107303,107310,107552,110891,611,611,146250
612,55113,55731,797,107303,107310,107552,110892,612,612,146251
613,55114,55732,624,107303,107310,107552,110893,613,613,146252
614,55113,55733,1384,107303,107310,107553,110894,614,614,146253
615,55114,55734,404,107303,107310,107553,110895,615,615,146254
616,55114,55735,251,107303,107310,107553,110896,616,616,146255
617,55115,55736,2150,107303,107310,107553,110897,111581,111581,146256
618,55113,55737,1285,107303,107310,107553,110898,618,618,146257
619,55113,55738,416,107303,107310,107553,110665,619,619,146258
620,55113,55739,581,107303,107310,107553,110899,620,620,146259
621,55114,55740,184,107303,107310,107553,110900,621,621,146260
622,55113,55741,583,107303,107310,107553,110901,622,622,146261
623,55113,55742,1570,107303,107310,107553,110902,623,623,146262
624,55113,55743,1195,107303,107310,107555,110749,624,624,146263
625,55114,55744,2121,107303,107310,107555,110903,625,625,146264
626,55114,55745,1937,107303,107310,107555,110904,626,626,146265
627,55114,55746,1536,107303,107310,107555,110905,627,627,146266
628,55114,55747,2076,107303,107310,107555,110906,628,628,146267
629,55113,55748,1247,107303,107310,107555,110749,629,629,146268
630,55113,55749,1214,107303,107310,107555,110749,630,630,146269
631,55114,55750,158,107303,107310,107589,110907,631,631,146270
632,55114,55751,1501,107303,107310,107598,110908,632,632,146271
633,55114,55752,1034,107303,107310,107569,110909,633,633,146272
634,55114,55753,794,107303,107310,107563,110636,634,634,146273
635,55114,55754,994,107303,107310,107567,110910,635,635,146274
636,55114,55755,761,107303,107310,107563,110911,23955,23955,146275
637,55114,55756,674,107303,107310,107563,110447,637,637,146276
638,55113,55757,354,107303,107310,107571,110912,638,638,146277
639,55115,55758,214,107303,107310,107556,110416,111581,111581,146278
640,55115,55759,224,107303,107310,107556,110913,111581,111581,146279
641,55113,55760,328,107303,107310,107556,110914,641,641,146280
642,55114,55761,604,107303,107310,107556,110915,642,642,146281
643,55114,55762,694,107303,107310,107556,110915,643,643,146282
644,55114,55763,2941,107303,107310,107556,110916,644,644,146283
645,55114,55764,514,107303,107310,107556,110917,645,645,146284
646,55113,55765,192,107303,107310,107556,110918,646,646,146285
647,55114,55766,2449,107303,107310,107556,110919,647,647,146286
648,55114,55767,1174,107303,107310,107556,110920,648,648,146287
649,55113,55768,4182,107303,107310,107557,110921,649,649,146288
650,55113,55769,3813,107303,107310,107557,110922,650,650,146289
651,55114,55770,4584,107303,107310,107557,110923,651,651,146290
652,55113,55771,3982,107303,107310,107557,110924,652,652,146291
653,55113,55772,4251,107303,107310,107557,110925,653,653,146292
654,55114,55773,4532,107303,107310,107557,110926,654,654,146293
655,55113,55774,4299,107303,107310,107557,110927,655,655,146294
656,55114,55775,4262,107303,107310,107557,110927,656,656,146295
657,55113,55776,3298,107303,107310,107557,110928,657,657,146296
658,55113,55777,4477,107303,107310,107557,110929,658,658,146297
659,55114,55778,534,107303,107310,107556,110930,659,659,146298
660,55114,55779,2899,107303,107310,107556,110931,660,660,146299
661,55113,55780,0,107303,107310,107556,110932,661,661,146300
662,55114,55781,524,107303,107310,107556,110932,662,662,146301
663,55113,55782,804,107303,107310,107556,110701,663,663,146302
664,55113,55783,80,107303,107310,107556,110933,664,664,146303
665,55114,55784,2368,107303,107310,107556,110830,665,665,146304
666,55113,55785,507,107303,107310,107556,110416,666,666,146305
667,55114,55786,2457,107303,107310,107556,110934,667,667,146306
668,55113,55787,1513,107303,107310,107556,110935,668,668,146307
669,55114,55788,174,107303,107310,107556,110936,669,669,146308
670,55114,55789,101,107303,107310,107556,110937,670,670,146309
671,55113,55790,4211,107303,107310,107557,110938,671,671,146310
672,55114,55791,4281,107303,107310,107557,110764,672,672,146311
673,55114,55792,5318,107303,107310,107557,110939,673,673,146312
674,55115,55793,4390,107303,107310,107557,110940,111581,111581,146313
675,55113,55794,4145,107303,107310,107557,110941,675,675,146314
676,55114,55795,4008,107303,107310,107557,110942,676,676,146315
677,55114,55796,5196,107303,107310,107557,110943,677,677,146316
678,55113,55797,4145,107303,107310,107557,110941,678,678,146317
679,55114,55798,4185,107303,107310,107557,110646,679,679,146318
680,55114,55799,5107,107303,107310,107557,110479,680,680,146319
681,55113,55800,674,107303,107310,107586,110944,681,681,146320
682,55113,55801,384,107303,107310,107586,110945,682,682,146321
683,55113,55802,364,107303,107310,107586,110946,683,683,146322
684,55113,55803,465,107303,107310,107586,110947,684,684,146323
685,55113,55804,434,107303,107310,107586,110948,685,685,146324
686,55113,55805,218,107303,107310,107586,110826,686,686,146325
687,55113,55806,147,107303,107310,107586,110723,687,687,146326
688,55113,55807,114,107303,107310,107586,110949,688,688,146327
689,55113,55808,544,107303,107310,107586,110783,689,689,146328
690,55113,55809,245,107303,107310,107586,110826,690,690,146329
691,55114,55810,1432,107303,107310,107590,110950,691,691,146330
692,55114,55811,983,107303,107310,107574,110951,692,692,146331
693,55114,55812,1204,107303,107310,107567,110377,33185,33185,146332
694,55114,55813,1054,107303,107310,107587,110952,694,694,146333
695,55113,55814,40,107303,107310,107558,110953,695,695,146334
696,55114,55815,99,107303,107310,107558,110547,696,696,146335
697,55113,55816,91,107303,107310,107558,110954,697,697,146336
698,55116,55817,100,107303,107310,107558,110955,698,698,146337
699,55114,55818,74,107303,107310,107558,110956,699,699,146338
700,55113,55819,54,107303,107310,107558,110957,700,700,146339
701,55113,55820,42,107303,107310,107558,110953,701,701,146340
702,55114,55821,104,107303,107310,107558,110958,702,702,146341
703,55113,55822,134,107303,107310,107558,110959,703,703,146342
704,55114,55823,269,107303,107310,107558,110482,704,704,146343
705,55116,55824,0,107303,107310,107558,110960,705,705,146344
706,55114,55825,324,107303,107310,107558,110482,706,706,146345
707,55114,55826,64,107303,107310,107558,110961,707,707,146346
708,55114,55827,144,107303,107310,107558,110962,708,708,146347
709,55116,55828,53,107303,107310,107558,110421,709,709,146348
710,55113,55829,59,107303,107310,107558,110963,710,710,146349
